Issue Type,Book,Chapter,Verse,Details
MISSING_VERSE_NUMBER,Jeremiah,51,32,
UNICODE_SUSPICIOUS,Genesis,1,1,GIabcdeghinortv
UNICODE_SUSPICIOUS,Genesis,1,2,AGSacdefhikmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,1,3,AGLabdeghilnorstw
UNICODE_SUSPICIOUS,Genesis,1,4,AGadefghiklmnorstvw
UNICODE_SUSPICIOUS,Genesis,1,5,ADGHNacdefghiklmnorstvwy
UNICODE_SUSPICIOUS,Genesis,1,6,AGLabdefhilmnorstvw
UNICODE_SUSPICIOUS,Genesis,1,7,AGabcdefhimnorstuvw
UNICODE_SUSPICIOUS,Genesis,1,8,AGHacdefghilmnorstvwy
UNICODE_SUSPICIOUS,Genesis,1,9,AGLabcdeghilnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,10,AEGHSacdefghilnorstwy
UNICODE_SUSPICIOUS,Genesis,1,11,AGLabdefghiklnoprstuwy
UNICODE_SUSPICIOUS,Genesis,1,12,AGabdefghiklnorstuwy
UNICODE_SUSPICIOUS,Genesis,1,13,Aadeghimnortvwy
UNICODE_SUSPICIOUS,Genesis,1,14,AGLabdefghilmnorstvy
UNICODE_SUSPICIOUS,Genesis,1,15,abdefghilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,1,16,AGHadeghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,1,17,AGadefghilmnoprstuv
UNICODE_SUSPICIOUS,Genesis,1,18,AGadefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,1,19,Aadefghimnortuvwy
UNICODE_SUSPICIOUS,Genesis,1,20,AGLabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,21,AGabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,1,22,ABGabdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,1,23,Aadefghimnortvwy
UNICODE_SUSPICIOUS,Genesis,1,24,AGLabcdefghiklnoprstuvw
UNICODE_SUSPICIOUS,Genesis,1,25,AGabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,26,AGLOUacdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,27,GHSacdefghilmnorstw
UNICODE_SUSPICIOUS,Genesis,1,28,ABGabdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,29,ABGIabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,30,AIabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,31,AGHabdeghilmnorstvwxy
UNICODE_SUSPICIOUS,Genesis,2,1,Tadefhilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,2,2,AGHacdefhiklmnorstvwy
UNICODE_SUSPICIOUS,Genesis,2,3,AGHabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,4,DGLORTacdefghimnorstvwy
UNICODE_SUSPICIOUS,Genesis,2,5,DGLORabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,2,6,Bacdefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,7,ADGLORabcdefghilmnorstuv
UNICODE_SUSPICIOUS,Genesis,2,8,ADEGHLORadefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,9,ADGLORadefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,2,10,AEabcdefghimnoprstuvw
UNICODE_SUSPICIOUS,Genesis,2,11,HPTacdefghilmnoprstvw
UNICODE_SUSPICIOUS,Genesis,2,12,Aabdefghilmnorstuxy
UNICODE_SUSPICIOUS,Genesis,2,13,ACGacdefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,2,14,AEHacdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,2,15,ADEGLORadefhikmnoprstu
UNICODE_SUSPICIOUS,Genesis,2,16,ADGLORacdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,2,17,Fabdefghiklnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,18,ADGILORabdefghiklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,19,ADGLORabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,20,Aabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,2,21,ADGHLORabcdefhiklmnoprstu
UNICODE_SUSPICIOUS,Genesis,2,22,ADGHLORabcdefghikmnortuw
UNICODE_SUSPICIOUS,Genesis,2,23,AMTWabcdefhiklmnostuwy
UNICODE_SUSPICIOUS,Genesis,2,24,Tabcdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,25,Aabdefhikmnorstwy
UNICODE_SUSPICIOUS,Genesis,3,1,ADGLNORYabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,2,AWadefghimnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,3,GYabcdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,3,4,AYadehilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,5,Gabdefghiklnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,6,Aabdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,7,Aabdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,8,ADGLORacdefghiklmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,3,9,ADGLORWacdehilmnorstu
UNICODE_SUSPICIOUS,Genesis,3,10,AITabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,3,11,AHIWacdefhiklmnorstuw
UNICODE_SUSPICIOUS,Genesis,3,12,AITabdefghimnorstuvw
UNICODE_SUSPICIOUS,Genesis,3,13,ADGILORTWabdeghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,3,14,ABDGLORUabcdefghilnoprstuvy
UNICODE_SUSPICIOUS,Genesis,3,15,AHISabdehilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,16,HIUabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,17,ABHITacdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,3,18,Tabdefghilnorstu
UNICODE_SUSPICIOUS,Genesis,3,19,Iabcdefghiklnorstuwy
UNICODE_SUSPICIOUS,Genesis,3,20,AEabcdefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,3,21,ADGLORUacdefhiklmnostw
UNICODE_SUSPICIOUS,Genesis,3,22,ABDGLORUabcdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,3,23,DEGLORacdefghiklmnorstuw
UNICODE_SUSPICIOUS,Genesis,3,24,EGHSabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,1,ACDEILORabcdefghikmnorstvw
UNICODE_SUSPICIOUS,Genesis,4,2,ACabdefghiklnoprstuw
UNICODE_SUSPICIOUS,Genesis,4,3,ACDLORabcdefghimnoprstu
UNICODE_SUSPICIOUS,Genesis,4,4,ADLORabcdefghiklnoprstu
UNICODE_SUSPICIOUS,Genesis,4,5,ACHabcdefghilnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,6,ACDLORWacdefhilnorstuwy
UNICODE_SUSPICIOUS,Genesis,4,7,AIabcdefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,4,8,ACabcdefghiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,4,9,ACDILORWabdehiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,4,10,AHMTWabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,4,11,Aabcdefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,12,AWabcdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,4,13,ACDILMORabcdeghimnoprstuy
UNICODE_SUSPICIOUS,Genesis,4,14,ABITabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,15,ACDLORTabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,16,ACDELNORacdefhilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,4,17,ACEabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,4,18,AEILMabcdeghjlmnorstuw
UNICODE_SUSPICIOUS,Genesis,4,19,ALZacdefhiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,4,20,AJabcdefhilnorstvw
UNICODE_SUSPICIOUS,Genesis,4,21,AJabdefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,4,22,ANTZabcdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,4,23,AFILZacdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,24,CILabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,4,25,ACFGSabcdefghiklmnoprstw
UNICODE_SUSPICIOUS,Genesis,4,26,ADELORSTabcdefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,5,1,AGHITabcdefghiklmnorsty
UNICODE_SUSPICIOUS,Genesis,5,2,AHMabcdefhilmnrstwy
UNICODE_SUSPICIOUS,Genesis,5,3,ASabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,4,ASabdefghimnorstuwy
UNICODE_SUSPICIOUS,Genesis,5,5,Aadehilmnrstuvwy
UNICODE_SUSPICIOUS,Genesis,5,6,AESabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,7,AESabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,8,ASadefhilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,9,ACEabdeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,10,ACEabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,11,AEadefhilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,12,ACMabdeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,13,ACMabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,14,ACadefhilnorstuwy
UNICODE_SUSPICIOUS,Genesis,5,15,AJMabdefghilnorstvxy
UNICODE_SUSPICIOUS,Genesis,5,16,AJMabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,17,AMadefghilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,18,AEJabcdeghilnorstuvwxy
UNICODE_SUSPICIOUS,Genesis,5,19,AEJabcdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,20,AJadefhilnorstuwxy
UNICODE_SUSPICIOUS,Genesis,5,21,AEMabcdefghilnorstuvxy
UNICODE_SUSPICIOUS,Genesis,5,22,AEGMabcdefghiklnorstuwy
UNICODE_SUSPICIOUS,Genesis,5,23,AEacdefhilnorstuvwxy
UNICODE_SUSPICIOUS,Genesis,5,24,AEGacdefhiklmnorstw
UNICODE_SUSPICIOUS,Genesis,5,25,ALMabcdeghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,26,ALMabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,27,AMadefhilnorstuwxy
UNICODE_SUSPICIOUS,Genesis,5,28,ALabcdeghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,29,ADLNORTabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,5,30,ALNabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,31,ALacdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,32,AHJNSabdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,1,Aabcdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,6,2,Gacdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,3,ADLMORSabdefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,4,GTabcdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,6,5,ADGOacdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,6,ADHLORadeghimnoprstv
UNICODE_SUSPICIOUS,Genesis,6,7,ADILORabcdefghilmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,6,8,BDLNORacdefghinorstuy
UNICODE_SUSPICIOUS,Genesis,6,9,GNTacdefghijklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,6,10,AHJNSabdeghmnoprst
UNICODE_SUSPICIOUS,Genesis,6,11,GTabcdefhilnoprstuvw
UNICODE_SUSPICIOUS,Genesis,6,12,AGabcdefhiklnoprstuwy
UNICODE_SUSPICIOUS,Genesis,6,13,AGIMNTabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,14,Macdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,6,15,Aabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,6,16,Aabcdefhiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,6,17,AIabdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,18,BIMabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,19,Aabdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,20,Oacdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,21,Aabdefghiklmnorstu
UNICODE_SUSPICIOUS,Genesis,6,22,GNTacdeghilmnorstu
UNICODE_SUSPICIOUS,Genesis,7,1,ACDILMNORabdefghiklmnorstuvy
UNICODE_SUSPICIOUS,Genesis,7,2,Oabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,7,3,Oabcdefhiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,4,FIabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,5,ADLNORacdeghilmnortu
UNICODE_SUSPICIOUS,Genesis,7,6,ANadefhilnoprstuwxy
UNICODE_SUSPICIOUS,Genesis,7,7,ANabcdefhiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,7,8,Oabcdefghilnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,9,GNabcdefhiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,7,10,Aacdefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,11,INabcdefghiklmnoprstuvwxy
UNICODE_SUSPICIOUS,Genesis,7,12,Aadefghinoprstuwy
UNICODE_SUSPICIOUS,Genesis,7,13,HIJNSadefhiklmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,7,14,abcdefghiklnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,15,ANabdefhiklnorstuwy
UNICODE_SUSPICIOUS,Genesis,7,16,ADGLORacdefhilmnostuwy
UNICODE_SUSPICIOUS,Genesis,7,17,Aabcdefhiklnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,18,Aacdefghiklnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,19,Aacdeghilnoprstuvwxy
UNICODE_SUSPICIOUS,Genesis,7,20,Fabcdefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,7,21,Aabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,22,abdefhilnorstwy
UNICODE_SUSPICIOUS,Genesis,7,23,ANabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,24,Aadefhilnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,1,AGNabcdeghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,2,Tadefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,8,3,Aabcdefhilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,8,4,Aadefhikmnoprstuvy
UNICODE_SUSPICIOUS,Genesis,8,5,AIacdefhilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,8,6,ANacdefhikmnoprstwy
UNICODE_SUSPICIOUS,Genesis,8,7,Aacdefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,8,8,Aabcdefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,8,9,Tabcdefhiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,8,10,Aadefghiknorstuvy
UNICODE_SUSPICIOUS,Genesis,8,11,ANabcdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,8,12,Aacdefghimnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,13,ANabcdefghiklmnoprstuvwxy
UNICODE_SUSPICIOUS,Genesis,8,14,Aacdefhimnorstvwy
UNICODE_SUSPICIOUS,Genesis,8,15,AGNadeghiknopstuy
UNICODE_SUSPICIOUS,Genesis,8,16,Gadefhikmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,17,Babcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,18,ANadefhimnorstvw
UNICODE_SUSPICIOUS,Genesis,8,19,Eabcdefghiklnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,20,ADLNORabcdefghiklnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,21,ADHILORacdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,22,Wacdeghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,1,ABGNabdefhilmnoprstuy
UNICODE_SUSPICIOUS,Genesis,9,2,Aabdefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,3,EIabefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,9,4,Babcdefhilnorstuwy
UNICODE_SUSPICIOUS,Genesis,9,5,AIabdefhilmnoqrstuvwy
UNICODE_SUSPICIOUS,Genesis,9,6,GHWabdefghilmnorsty
UNICODE_SUSPICIOUS,Genesis,9,7,Aabdefghilmnoprtuy
UNICODE_SUSPICIOUS,Genesis,9,8,AGNadeghikmnopstuwy
UNICODE_SUSPICIOUS,Genesis,9,9,AIMabcdefhilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,10,abcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,11,AIMNabcdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,12,AGIMTabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,13,IMabcdefhiklnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,14,AIabcdeghilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,9,15,AIMabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,16,AGIabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,17,AGIMNTabcdefhiklnoprstuvw
UNICODE_SUSPICIOUS,Genesis,9,18,ACHJNSadefhikmnoprstw
UNICODE_SUSPICIOUS,Genesis,9,19,NTadefhlmnoprstvw
UNICODE_SUSPICIOUS,Genesis,9,20,ANabdeghilmnoprstuvy
UNICODE_SUSPICIOUS,Genesis,9,21,Aacdefhiknorstuvw
UNICODE_SUSPICIOUS,Genesis,9,22,ACHabdefhiklmnorstuw
UNICODE_SUSPICIOUS,Genesis,9,23,AJSabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,24,ANadefghikmnorstuwy
UNICODE_SUSPICIOUS,Genesis,9,25,ACabdefhilnorstuv
UNICODE_SUSPICIOUS,Genesis,9,26,ABCDGLORSabdefhilmnorstv
UNICODE_SUSPICIOUS,Genesis,9,27,CGJSabdefghilmnoprstvw
UNICODE_SUSPICIOUS,Genesis,9,28,ANadefhilnorstuvy
UNICODE_SUSPICIOUS,Genesis,9,29,ANadefhilnorstuwy
UNICODE_SUSPICIOUS,Genesis,10,1,HJNSabdefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,10,2,GJMTabcdefghilmnoprstuv
UNICODE_SUSPICIOUS,Genesis,10,3,AGRTadefghikmnoprstz
UNICODE_SUSPICIOUS,Genesis,10,4,ADEJKTadefhilmnorstv
UNICODE_SUSPICIOUS,Genesis,10,5,BGacdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,10,6,ACHMPadefhimnorstuz
UNICODE_SUSPICIOUS,Genesis,10,7,ACDHRSabcdefhilmnostuv
UNICODE_SUSPICIOUS,Genesis,10,8,ACNabdeghimnorstuy
UNICODE_SUSPICIOUS,Genesis,10,9,DEHLNORabdefghimnorstuvwy
UNICODE_SUSPICIOUS,Genesis,10,10,ABCESabcdefghiklmnorstw
UNICODE_SUSPICIOUS,Genesis,10,11,ACNORabcdefhilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,10,12,CNRabcdeghilmnrstvwy
UNICODE_SUSPICIOUS,Genesis,10,13,ALMNabdeghimnoprtuz
UNICODE_SUSPICIOUS,Genesis,10,14,CPacdefhilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,10,15,ACHSabdefghinorst
UNICODE_SUSPICIOUS,Genesis,10,16,AGJabdeghimnorstu
UNICODE_SUSPICIOUS,Genesis,10,17,AHSadehiknrtv
UNICODE_SUSPICIOUS,Genesis,10,18,ACHZabdefhilmnoprstvw
UNICODE_SUSPICIOUS,Genesis,10,19,ACGLSZabcdefghimnorstuvwz
UNICODE_SUSPICIOUS,Genesis,10,20,HTacdefghilmnorstu
UNICODE_SUSPICIOUS,Genesis,10,21,EJSUabcdefhilmnoprstvw
UNICODE_SUSPICIOUS,Genesis,10,22,AELSTacdefhilmnoprsux
UNICODE_SUSPICIOUS,Genesis,10,23,AGHMUacdefhilmnorstuz
UNICODE_SUSPICIOUS,Genesis,10,24,AESabdeghlnoprtx
UNICODE_SUSPICIOUS,Genesis,10,25,AEJPabdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,10,26,AHJSabdeghklmnoprtvz
UNICODE_SUSPICIOUS,Genesis,10,27,DHUadhiklmnorz
UNICODE_SUSPICIOUS,Genesis,10,28,AOSabdehilmn
UNICODE_SUSPICIOUS,Genesis,10,29,HJOabdefhiklnoprstvw
UNICODE_SUSPICIOUS,Genesis,10,30,AMSadefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,10,31,STacdefghilmnorstu
UNICODE_SUSPICIOUS,Genesis,10,32,NTabcdefghilmnorstvwy
UNICODE_SUSPICIOUS,Genesis,11,1,Aacdefghlnoprstuw
UNICODE_SUSPICIOUS,Genesis,11,2,ASacdefhijlmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,11,3,ACabcdefghiklmnorstuy
UNICODE_SUSPICIOUS,Genesis,11,4,ACabcdefhiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,11,5,ADLORabcdefhilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,11,6,ABDLORabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,11,7,CUacdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,11,8,DLORSabcdefghilmnoprstuy
UNICODE_SUSPICIOUS,Genesis,11,9,BCDLORTabcdefghilmnoprstu
UNICODE_SUSPICIOUS,Genesis,11,10,ASTabdefghilmnoprstuwxy
UNICODE_SUSPICIOUS,Genesis,11,11,ASabdefghilmnoprstuvxy
UNICODE_SUSPICIOUS,Genesis,11,12,ASabdefghilnoprstvxy
UNICODE_SUSPICIOUS,Genesis,11,13,ASabdefghilnoprstuvxy
UNICODE_SUSPICIOUS,Genesis,11,14,AESabdeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,11,15,ESabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,16,AEPabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,17,EPabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,18,APRabdeghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,19,PRabdefghilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,11,20,ARSabdeghilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,11,21,RSabdefghilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,11,22,ANSabdeghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,23,NSabdefghilnorstuvwy
UNICODE_SUSPICIOUS,Genesis,11,24,ANTabdeghilnorstvwy
UNICODE_SUSPICIOUS,Genesis,11,25,NTabdefghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,26,AHNTabdeghilmnorstvy
UNICODE_SUSPICIOUS,Genesis,11,27,AHLNTabdefghimnorstw
UNICODE_SUSPICIOUS,Genesis,11,28,ACHTUabdefhilnorstvy
UNICODE_SUSPICIOUS,Genesis,11,29,AHIMNSabcdefghiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,11,30,BSabcdehilnorstuw
UNICODE_SUSPICIOUS,Genesis,11,31,ACHLSTUabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,11,32,AHTadefhinorstuvwy
UNICODE_SUSPICIOUS,Genesis,12,1,ADGILNORabcdefhiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,2,AIabdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,3,AIabcdefhilmnorstuw
UNICODE_SUSPICIOUS,Genesis,12,4,ADHLORSabdefhiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,5,ACHLSabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,6,ACMSabcdefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,12,7,ADILORUabdeghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,8,ABDLORabcdefghilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,12,9,Aabdeghijlmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,10,AEabdefghijlmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,11,ABEISacdefghiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,12,12,ETabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,13,ISabcdefhiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,14,AEabcdefghilmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,12,15,PTabcdefhiklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,12,16,Aabcdefhiklmnoprstvwx
UNICODE_SUSPICIOUS,Genesis,12,17,ADLOPRSabcdefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,12,18,APWabcdefhilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,19,INSWabdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,12,20,APacdefghilmnorstwy
UNICODE_SUSPICIOUS,Genesis,13,1,AELabdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,13,2,Aabcdeghilmnorstvwy
UNICODE_SUSPICIOUS,Genesis,13,3,ABabcdefghijlmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,13,4,ADLORabcdefhilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,13,5,ALabcdefhiklmnorstw
UNICODE_SUSPICIOUS,Genesis,13,6,Aabcdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,13,7,ACLPabcdefhilmnorstwz
UNICODE_SUSPICIOUS,Genesis,13,8,AILabdefhimnoprstuwy
UNICODE_SUSPICIOUS,Genesis,13,9,ISabdefghiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,13,10,ADEGJLORSZabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,13,11,JLTacdefhijlmnoprstuvy
UNICODE_SUSPICIOUS,Genesis,13,12,ACLSabcdefhilmnoprstw
UNICODE_SUSPICIOUS,Genesis,13,13,BDLORSabcdefghiklmnorstuwxy
UNICODE_SUSPICIOUS,Genesis,13,14,ADLORabcdefhiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,13,15,Iacdefghilnorstuvwy
