Issue Type,Book,Chapter,Verse,Details
EMPTY_VERSE,Matthew,17,21,
EMPTY_VERSE,Matthew,18,11,
EMPTY_VERSE,Matthew,23,14,
EMPTY_VERSE,Mark,7,16,
EMPTY_VERSE,Mark,9,44,
EMPTY_VERSE,Mark,9,46,
EMPTY_VERSE,Mark,11,26,
EMPTY_VERSE,Mark,15,28,
EMPTY_VERSE,Luke,17,36,
EMPTY_VERSE,Luke,23,17,
EMPTY_VERSE,John,5,4,
EMPTY_VERSE,Acts,8,37,
EMPTY_VERSE,Acts,15,34,
EMPTY_VERSE,Acts,24,7,
EMPTY_VERSE,Acts,28,29,
EMPTY_VERSE,Romans,16,24,
UNICODE_SUSPICIOUS,Genesis,1,1,GIabcdeghinorstv
UNICODE_SUSPICIOUS,Genesis,1,2,GNSacdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,3,AGLabdeghilnorstw
UNICODE_SUSPICIOUS,Genesis,1,4,Gadefghiklmnoprstw
UNICODE_SUSPICIOUS,Genesis,1,5,AGacdefghiklmnorstvwy
UNICODE_SUSPICIOUS,Genesis,1,6,AGLabdefhimnoprstwx
UNICODE_SUSPICIOUS,Genesis,1,7,AGSabdefhimnoprstuvwx
UNICODE_SUSPICIOUS,Genesis,1,8,AGacdeghiklmnoprstvwxy
UNICODE_SUSPICIOUS,Genesis,1,9,AGLabcdeghiklnoprstuwy
UNICODE_SUSPICIOUS,Genesis,1,10,AGacdeghilnorstuwy
UNICODE_SUSPICIOUS,Genesis,1,11,AGLTabcdefghiklnoprstuvw
UNICODE_SUSPICIOUS,Genesis,1,12,AGTabcdefghiklnoprstuvw
UNICODE_SUSPICIOUS,Genesis,1,13,Aadeghimnorstvwy
UNICODE_SUSPICIOUS,Genesis,1,14,AGLabdefghiklmnoprstvxy
UNICODE_SUSPICIOUS,Genesis,1,15,Aabdefghiklmnoprstvwxy
UNICODE_SUSPICIOUS,Genesis,1,16,GHadeghilmnorstvwy
UNICODE_SUSPICIOUS,Genesis,1,17,Gadefghiklmnoprstvxy
UNICODE_SUSPICIOUS,Genesis,1,18,AGadefghiklmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,1,19,Aadefghimnorstuvwy
UNICODE_SUSPICIOUS,Genesis,1,20,AGLabcdefghiklmnoprstuvwxy
UNICODE_SUSPICIOUS,Genesis,1,21,AGSabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,1,22,BGabcdefhilmnorstuw
UNICODE_SUSPICIOUS,Genesis,1,23,Aadefghimnorstvwy
UNICODE_SUSPICIOUS,Genesis,1,24,AGLacdeghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,1,25,AGacdeghiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,1,26,GLTabcdefghiklmnorstuv
UNICODE_SUSPICIOUS,Genesis,1,27,GSacdefghilmnorstw
UNICODE_SUSPICIOUS,Genesis,1,28,BGRabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,1,29,GITabcdefghilnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,30,AIabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,1,31,AGadeghilmnorstvwxy
UNICODE_SUSPICIOUS,Genesis,2,1,Tacdehilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,2,2,BGabdefghiklmnorstvwy
UNICODE_SUSPICIOUS,Genesis,2,3,AGabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,4,DGLORTWacdefhimnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,5,DGLORabdefghiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,2,6,abcdefghlmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,7,DGLORabcdefghilmnorstuv
UNICODE_SUSPICIOUS,Genesis,2,8,DEGLNORadefghilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,9,ADGILORadefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,2,10,AEadefghilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,2,11,HPTadefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,2,12,Tacdefghilmnorstxy
UNICODE_SUSPICIOUS,Genesis,2,13,CGTacdefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,2,14,AETadefghilmnoprstuv
UNICODE_SUSPICIOUS,Genesis,2,15,DEGLORTacdefhikmnoprtuw
UNICODE_SUSPICIOUS,Genesis,2,16,ADGLORYacdefghimnortuy
UNICODE_SUSPICIOUS,Genesis,2,17,abdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,18,DGILORTabdefghiklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,19,DGHLNORabcdefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,2,20,ABSabcdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,2,21,DGLORSabcdefghiklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,2,22,DGLORTabdefghikmnortuw
UNICODE_SUSPICIOUS,Genesis,2,23,Tabcdefhiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,2,24,Fabcdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,2,25,Tabdefhiklmnorstwy
UNICODE_SUSPICIOUS,Genesis,3,1,DGHLNORYacdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,2,TWadefghimnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,3,GYabcdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,3,4,Yadehilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,5,FGabdefghiklnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,6,SWabdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,7,Tabcdefghiklmnoprstvwyz
UNICODE_SUSPICIOUS,Genesis,3,8,DGLORTacdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,3,9,BDGLORWacdehlmnortuy
UNICODE_SUSPICIOUS,Genesis,3,10,HIabcdefghiknorstuwy
UNICODE_SUSPICIOUS,Genesis,3,11,AHIWacdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,3,12,ITadefghimnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,13,DGILORTWacdehimnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,14,BCDGLORSYabcdefhiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,15,AIabcdefghiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,16,ITYabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,3,17,ABCITYabcdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,18,Iacdefhilnoprstuwy
UNICODE_SUSPICIOUS,Genesis,3,19,Babcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,3,20,AEabcdefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,3,21,ADGLORTacdefghiklmnorstw
UNICODE_SUSPICIOUS,Genesis,3,22,ADGHLORTabcdefghiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,3,23,DEGLORSabcdefghikmnorstuw
UNICODE_SUSPICIOUS,Genesis,3,24,AEGabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,1,ACDEILORSWabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,2,ACLNabcdefghiklnoprstvw
UNICODE_SUSPICIOUS,Genesis,4,3,CDILORabcefghilmnorstu
UNICODE_SUSPICIOUS,Genesis,4,4,ABDLORTabcdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,4,5,CSabcdefghiklnorstuvwy
UNICODE_SUSPICIOUS,Genesis,4,6,CDLORTWacdefghinorstuwy
UNICODE_SUSPICIOUS,Genesis,4,7,BIabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,8,ACLNabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,4,9,ACDILORTWabdehiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,4,10,DLORTWYabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,4,11,Nabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,12,WYabcdefghiklnoprstuwy
UNICODE_SUSPICIOUS,Genesis,4,13,CDILMORabcdehimnoprstuy
UNICODE_SUSPICIOUS,Genesis,4,14,ITabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,15,BCDLNORTacdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,16,CDELNORSacdefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,4,17,CEabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,4,18,EILMTabcdefhjlmnorstuw
UNICODE_SUSPICIOUS,Genesis,4,19,ALZacdehilmnortw
UNICODE_SUSPICIOUS,Genesis,4,20,AJabcdefghiklnorstvw
UNICODE_SUSPICIOUS,Genesis,4,21,HJabdefhilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,4,22,CNTZabdefghiklmnorstuwz
UNICODE_SUSPICIOUS,Genesis,4,23,AILZacdefghijklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,4,24,CILacdefghimnstvy
UNICODE_SUSPICIOUS,Genesis,4,25,ACGSabcdefghiklmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,4,26,ADELORSabcdefghilmnost
UNICODE_SUSPICIOUS,Genesis,5,1,AGTWacdefhiklmnorstuw
UNICODE_SUSPICIOUS,Genesis,5,2,AHabcdefhlmnrstwy
UNICODE_SUSPICIOUS,Genesis,5,3,ASWadeghiklmnorstvwy
UNICODE_SUSPICIOUS,Genesis,5,4,ASabdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,5,Aadeghilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,6,ESWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,7,AESabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,8,ASadeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,9,EKWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,10,AEKabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,11,AEadeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,12,KMWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,13,AKMabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,14,AKadeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,15,JMWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,16,AJMabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,17,AMadeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,18,EJWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,19,AEJabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,20,AJadeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,21,EMWabcdefhilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,22,AEGMabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,5,23,AEacdeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,5,24,EGabcdehiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,5,25,LMWabcdefhilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,26,ALMabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,27,AMadeghilnorstuvy
UNICODE_SUSPICIOUS,Genesis,5,28,LWacdehilmnorsvy
UNICODE_SUSPICIOUS,Genesis,5,29,DHLNORabcdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,5,30,ALNabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,5,31,ALacdeghilmnorstvy
UNICODE_SUSPICIOUS,Genesis,5,32,AHJNSabcdefhlmnoprstwy
UNICODE_SUSPICIOUS,Genesis,6,1,Wabcdeghimnorstuw
UNICODE_SUSPICIOUS,Genesis,6,2,Gabcdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,6,3,DLMORSTabcdefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,4,GNTabcdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,6,5,DLORTabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,6,DLORTadefghilmnoprstvw
UNICODE_SUSPICIOUS,Genesis,6,7,DILORSabcdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,6,8,BDLNORadefhinorstuvy
UNICODE_SUSPICIOUS,Genesis,6,9,GNTabcdefghiklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,6,10,HJNSadehmnoprst
UNICODE_SUSPICIOUS,Genesis,6,11,GNacdefghilnoprstuvw
UNICODE_SUSPICIOUS,Genesis,6,12,Gabcdefhilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,6,13,GINSabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,14,Sacdefhiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,6,15,Tabdefghiklnorstuwy
UNICODE_SUSPICIOUS,Genesis,6,16,MPacdefhiklmnoprstuw
UNICODE_SUSPICIOUS,Genesis,6,17,EIabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,18,BIabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,19,Yabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,20,Tabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,6,21,Yabdefhikmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,6,22,GNacdeghijmnorstuvy
UNICODE_SUSPICIOUS,Genesis,7,1,DGILNORTabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,7,2,Tacdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,7,3,abdefghiklmnoprstuvy
UNICODE_SUSPICIOUS,Genesis,7,4,ISacdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,5,ADLNORacdehilmnot
UNICODE_SUSPICIOUS,Genesis,7,6,Nacdefhilmnorstuwxy
UNICODE_SUSPICIOUS,Genesis,7,7,ANacdefhiklnoprstvw
UNICODE_SUSPICIOUS,Genesis,7,8,Pabcdefghilmnorstuv
UNICODE_SUSPICIOUS,Genesis,7,9,GNacdefhklmnorst
UNICODE_SUSPICIOUS,Genesis,7,10,Aacdefhlmnorstvwy
UNICODE_SUSPICIOUS,Genesis,7,11,INabcdefghilmnoprstuvwxy
UNICODE_SUSPICIOUS,Genesis,7,12,Aadefghilnorsty
UNICODE_SUSPICIOUS,Genesis,7,13,HJNOSadefghikmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,7,14,Tabcdeghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,7,15,NPabcdefhiklmnorstuv
UNICODE_SUSPICIOUS,Genesis,7,16,DGLNORTacdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,7,17,Fabcdefghiklmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,7,18,Tacdefghiklnorstuwy
UNICODE_SUSPICIOUS,Genesis,7,19,Tacdeghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,7,20,Tacdefhimnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,21,Eabcdeghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,22,Eabdefghilnorstvy
UNICODE_SUSPICIOUS,Genesis,7,23,ENOabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,7,24,Tadefhilnorstuwy
UNICODE_SUSPICIOUS,Genesis,8,1,BGNabcdehiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,8,2,Nabcdefghiklmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,8,3,ATacdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,8,4,Aacdefhikmnorstuvy
UNICODE_SUSPICIOUS,Genesis,8,5,Tabcdefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,6,ANadefhikmnoprstwy
UNICODE_SUSPICIOUS,Genesis,8,7,abcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,8,Tacdefghimnorstuvw
UNICODE_SUSPICIOUS,Genesis,8,9,BHNabcdefghiklmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,8,10,Hadefghikmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,11,NTWabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,12,Habdeghimnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,13,BNacdefghikmnoprstuvwxy
UNICODE_SUSPICIOUS,Genesis,8,14,Bacdefhlmnoprstvwy
UNICODE_SUSPICIOUS,Genesis,8,15,GNTadehinost
UNICODE_SUSPICIOUS,Genesis,8,16,Cadefhikmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,8,17,Babcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,18,NSacdefghimnorstuvw
UNICODE_SUSPICIOUS,Genesis,8,19,Aabcdefghiklmnorstuvy
UNICODE_SUSPICIOUS,Genesis,8,20,DLNORTabcdefghiklmnorstu
UNICODE_SUSPICIOUS,Genesis,8,21,ADILNORTabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,8,22,Aacdeghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,1,BGNTabcdefghilmnorstuy
UNICODE_SUSPICIOUS,Genesis,9,2,Tabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,3,EIJabdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,4,Babdefhilmnostuy
UNICODE_SUSPICIOUS,Genesis,9,5,AIabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,6,GWabdefghilmnorstvy
UNICODE_SUSPICIOUS,Genesis,9,7,Aabcdefhilmnoprstuy
UNICODE_SUSPICIOUS,Genesis,9,8,GNTadehimnostw
UNICODE_SUSPICIOUS,Genesis,9,9,Iabcdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,10,abcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,11,INabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,12,AGITabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,13,Iabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,14,IWabcdeghilnoprstuvw
UNICODE_SUSPICIOUS,Genesis,9,15,INabcdefghiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,16,GIWabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,17,GINSTabcdefghilmnorstvw
UNICODE_SUSPICIOUS,Genesis,9,18,CHJNSTacdefhkmnoprstuw
UNICODE_SUSPICIOUS,Genesis,9,19,NTacdefhlmnoprstvw
UNICODE_SUSPICIOUS,Genesis,9,20,Nacdefhilmnoprstvy
UNICODE_SUSPICIOUS,Genesis,9,21,Wabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,9,22,CHabdefhiklmnorstuw
UNICODE_SUSPICIOUS,Genesis,9,23,BJSTabcdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,9,24,NWadefghikmnorstuwy
UNICODE_SUSPICIOUS,Genesis,9,25,CTabdefhilnorstuvw
UNICODE_SUSPICIOUS,Genesis,9,26,BCDGHLMORSabdefhilmnostvy
UNICODE_SUSPICIOUS,Genesis,9,27,CGJMSabdefhilmnoprstvxy
UNICODE_SUSPICIOUS,Genesis,9,28,ANadefhilorstvy
UNICODE_SUSPICIOUS,Genesis,9,29,ANadeghilnorstvy
UNICODE_SUSPICIOUS,Genesis,10,1,HJNSTacdefhilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,10,2,GJMTabcdefghilmnoprstuv
UNICODE_SUSPICIOUS,Genesis,10,3,AGRTadefghikmnoprstz
UNICODE_SUSPICIOUS,Genesis,10,4,EJKRTadefhilmnorstv
UNICODE_SUSPICIOUS,Genesis,10,5,Fabcdeghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,10,6,CHMPTadefhimnorstuz
UNICODE_SUSPICIOUS,Genesis,10,7,CDHRSTabcdefhilmnostuv
UNICODE_SUSPICIOUS,Genesis,10,8,CNabdefghimnorstuwy
UNICODE_SUSPICIOUS,Genesis,10,9,DHLNORabdefghikmnorstuwy
UNICODE_SUSPICIOUS,Genesis,10,10,ABCESTabcdefghiklmnorstwy
UNICODE_SUSPICIOUS,Genesis,10,11,ACFINRabdehilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,10,12,CNRabcdeghilnrstvwy
UNICODE_SUSPICIOUS,Genesis,10,13,ALMNabdefhimnoprstuwz
UNICODE_SUSPICIOUS,Genesis,10,14,CPacdefhilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,10,15,CHSabdefhinorstw
UNICODE_SUSPICIOUS,Genesis,10,16,AGJabeghimorstu
UNICODE_SUSPICIOUS,Genesis,10,17,AHSeiknrstv
UNICODE_SUSPICIOUS,Genesis,10,18,ACHLZacdehilmnrstv
UNICODE_SUSPICIOUS,Genesis,10,19,ACGLSZabcdefhimnorstwz
UNICODE_SUSPICIOUS,Genesis,10,20,HTabcdefghilmnorstuy
UNICODE_SUSPICIOUS,Genesis,10,21,EJSabcdefhlmnoprstw
UNICODE_SUSPICIOUS,Genesis,10,22,AELSTadefhlmnoprsux
UNICODE_SUSPICIOUS,Genesis,10,23,AGHMTUacdefhlmnorstuz
UNICODE_SUSPICIOUS,Genesis,10,24,AESabdefhlnoprstwx
UNICODE_SUSPICIOUS,Genesis,10,25,EJOPTabcdeghiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,10,26,AHJSadefhklmnoprstvwz
UNICODE_SUSPICIOUS,Genesis,10,27,DHUadhiklmorz
UNICODE_SUSPICIOUS,Genesis,10,28,AOSabehilm
UNICODE_SUSPICIOUS,Genesis,10,29,AHJOabdefhiklnoprstvw
UNICODE_SUSPICIOUS,Genesis,10,30,MSTacdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,10,31,STabcdefghilmnorstuy
UNICODE_SUSPICIOUS,Genesis,10,32,FNTacdefghilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,11,1,Nacdeghlmnoprstuw
UNICODE_SUSPICIOUS,Genesis,11,2,ASadefhilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,11,3,CTabcdefghiklmnorstuy
UNICODE_SUSPICIOUS,Genesis,11,4,CTabcdefhiklmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,11,5,BDLORabcdeghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,11,6,DILORTabdefghiklmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,11,7,Cacdefghilmnorstuwy
UNICODE_SUSPICIOUS,Genesis,11,8,DLORSabcdefghilmnoprstuvy
UNICODE_SUSPICIOUS,Genesis,11,9,BDFLORTabcdefghilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,11,10,ASTabcdefhilmnoprstuwxy
UNICODE_SUSPICIOUS,Genesis,11,11,ASabcdefghilmnoprstuvxy
UNICODE_SUSPICIOUS,Genesis,11,12,ASWabcdefhilmnoprstvxy
UNICODE_SUSPICIOUS,Genesis,11,13,ASabcdefghilmnoprstuvxy
UNICODE_SUSPICIOUS,Genesis,11,14,ESWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,11,15,AESabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,16,EPWabcdefghilmnorstvy
UNICODE_SUSPICIOUS,Genesis,11,17,AEPabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,18,PRWabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,19,APRabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,20,RSWabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,21,ARSabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,22,NSWabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,23,ANSabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,24,NTWabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,11,25,ANTabcdefghilmnorstuvy
UNICODE_SUSPICIOUS,Genesis,11,26,AHNTabcdefhilmnorstvy
UNICODE_SUSPICIOUS,Genesis,11,27,AHLNTabcdefhimnorstu
UNICODE_SUSPICIOUS,Genesis,11,28,CHTUWabdefhilnorstvw
UNICODE_SUSPICIOUS,Genesis,11,29,AHIMNSTabcdefghilmnorstuw
UNICODE_SUSPICIOUS,Genesis,11,30,NSabcdehilnorsw
UNICODE_SUSPICIOUS,Genesis,11,31,ABCHLSTUabcdefghiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,11,32,HTadehilnrsvy
UNICODE_SUSPICIOUS,Genesis,12,1,ADILORTabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,2,Iabdegiklmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,3,Iabcdeghilnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,4,ADHLORSabdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,12,5,CHLSacdefhiklmnopqrstuvwy
UNICODE_SUSPICIOUS,Genesis,12,6,ACMSabcdefghilmnorstuvw
UNICODE_SUSPICIOUS,Genesis,12,7,ADILORSTabdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,8,ABDFLORTabcdefhilmnoprstuw
UNICODE_SUSPICIOUS,Genesis,12,9,ANTabcdeghimnorstuvw
UNICODE_SUSPICIOUS,Genesis,12,10,AENabcdefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,11,AEISabdefghiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,12,12,ETWabefghiklmnopstuvwy
UNICODE_SUSPICIOUS,Genesis,12,13,ISabcdefhiklmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,12,14,AEWabcefghilmnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,12,15,APacdefhiklnoprstwy
UNICODE_SUSPICIOUS,Genesis,12,16,AHabcdefhiklmnopqrstuvwy
UNICODE_SUSPICIOUS,Genesis,12,17,ABDLOPRSabcdefhilmnorstuw
UNICODE_SUSPICIOUS,Genesis,12,18,APSWabdefhilmnorstuvwy
UNICODE_SUSPICIOUS,Genesis,12,19,INSTWabdefghikmnorstuwy
UNICODE_SUSPICIOUS,Genesis,12,20,APTabdefghimnorstuvwy
UNICODE_SUSPICIOUS,Genesis,13,1,AELNSabdefghimnoprstuvwy
UNICODE_SUSPICIOUS,Genesis,13,2,Aabcdeghiklmnorstvwy
UNICODE_SUSPICIOUS,Genesis,13,3,ABFNabcdefghilmnoprstuvw
UNICODE_SUSPICIOUS,Genesis,13,4,ADLORTabcdefhilmnorstuw
UNICODE_SUSPICIOUS,Genesis,13,5,ALNabcdefghiklmnorstuvw
UNICODE_SUSPICIOUS,Genesis,13,6,Babcdefghilmnoprstuwy
UNICODE_SUSPICIOUS,Genesis,13,7,ACLPTabdefghilmnoqrstuvwz
UNICODE_SUSPICIOUS,Genesis,13,8,ALSabdefghilmnoqrstuvwy
